class,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,matthews,roc_auc
400,0.74375,0.5,0.7562500000000001,0.5232558139534884,0.5,0.5,0.37217553688141924,0.5,0.35835667600373483,0.1505802729598109,0.5232558139534884
307,0.23170731707317074,0.4634146341463415,0.2147531231409875,0.5,0.4634146341463415,0.4634146341463415,0.3166666666666667,0.4634146341463415,0.2934959349593496,0.0,0.5
418,0.23780487804878048,0.47560975609756095,0.22620464009518143,0.5,0.47560975609756095,0.47560975609756095,0.32231404958677684,0.47560975609756095,0.3065914130215682,0.0,0.5
175,0.21341463414634146,0.4268292682926829,0.1821832242712671,0.5,0.4268292682926829,0.4268292682926829,0.29914529914529914,0.4268292682926829,0.25536793829476756,0.0,0.5
431,0.7215189873417721,0.4567901234567901,0.7593373964681982,0.5217391304347826,0.4567901234567901,0.4567901234567901,0.3486842105263158,0.4567901234567901,0.31264890621615765,0.13878948316934886,0.5217391304347826
338,0.19753086419753085,0.3950617283950617,0.15607376924249353,0.5,0.3950617283950617,0.3950617283950617,0.2831858407079646,0.3950617283950617,0.22375177537419425,0.0,0.5
235,0.225,0.45,0.20249999999999999,0.5,0.45,0.45,0.3103448275862069,0.45,0.2793103448275862,0.0,0.5
312,0.7253623188405798,0.5949367088607594,0.7275729223995597,0.5996794871794872,0.5949367088607594,0.5949367088607594,0.5318518518518519,0.5949367088607594,0.529676511954993,0.29975990640250116,0.5996794871794872
100,0.22784810126582278,0.45569620253164556,0.20765902900176253,0.5,0.45569620253164556,0.45569620253164556,0.31304347826086953,0.45569620253164556,0.285305448541552,0.0,0.5
341,0.22784810126582278,0.45569620253164556,0.20765902900176253,0.5,0.45569620253164556,0.45569620253164556,0.31304347826086953,0.45569620253164556,0.285305448541552,0.0,0.5
534,0.7676056338028169,0.5822784810126582,0.776430736316634,0.5975609756097561,0.5822784810126582,0.5822784810126582,0.5118891593334581,0.5822784810126582,0.5048502271655381,0.3231585784872185,0.5975609756097561
162,0.7557291666666667,0.6455696202531646,0.7624736286919831,0.6575738125802311,0.6455696202531646,0.6455696202531646,0.6127450980392157,0.6455696202531646,0.6084636386200049,0.40147836693715894,0.6575738125802311
432,0.23717948717948717,0.47435897435897434,0.22501643655489809,0.5,0.47435897435897434,0.47435897435897434,0.3217391304347826,0.47435897435897434,0.30523968784838346,0.0,0.5
43,0.75,0.5256410256410257,0.7628205128205128,0.5487804878048781,0.5256410256410257,0.5256410256410257,0.42222222222222217,0.5256410256410257,0.40968660968660964,0.2208630521496931,0.5487804878048781
